# parent_GNDS	origin	kind	energy_eV	daughter_GNDS	yield	dY
# Fission product yields from the ENDF/B-VIII.0 neutron-induced (nfy)
# and spontaneous (sfy) fission-yield sublibraries. Each MF8/MT454
# (independent) and MF8/MT459 (cumulative) energy set contributes one
# row per (ZAFP, FPS) product: ZAFP = 1000*Z + A of the product, FPS its
# isomeric state (GNDS _m{FPS} suffix, same convention as the
# decay-branch RFS mapping), Y the yield fraction, dY its uncertainty.
# Every tape row is kept verbatim, including zero-yield products: in
# this sublibrary dY = 0 is the no-uncertainty sentinel and occurs
# exactly on the zero-yield rows, so consumers needing an uncertainty
# should read 0 as not evaluated (never a zero-width distribution).
# Vintage: per the tapes' README.txt both sublibraries are unchanged
# carries of ENDF/B-VII.1 (CHANGELOG: no changes since ENDF/B-VII.1),
# i.e. the England et al. ENDF-349 evaluations (EVAL-JUL89) except
# Pu-239 (Chadwick-Kawano, EVAL-NOV11). The Mattera-Sonzogni
# correction to the ENDF cumulative-yield inconsistencies is NOT
# applied: values are verbatim from the tapes as distributed.
# Basis note: this table and decay_branches.tsv/half_life.tsv use
# ENDF/B-VIII.0 sublibraries (the FY ones carry VII.1 evaluations).
# Redistributability: ENDF/B-VIII.0 is a US government work (NNDC/BNL),
# the same basis as the decay store (see decay_branches.tsv header).
# Screening-level only: use evaluated libraries for transport; not for
# safety calculations (no warranty).
# Source: https://www.nndc.bnl.gov/endf-b8.0/zips/ENDF-B-VIII.0_nfy.zip
# Source zip MD5 (as served): 96cd2ac9ea9eecbd8bf6ec0af069fca2
# Source: https://www.nndc.bnl.gov/endf-b8.0/zips/ENDF-B-VIII.0_sfy.zip
# Source zip MD5 (as served): f79ea0a091c87e6447f80bcc5d26aa3b
# Regenerate: python3 scripts/gen-nuclear-data.py --endf-nfpy <nfy dir> --endf-sfpy <sfy dir> --out <dir>.
Am241	n	cumulative	0.0253	Ag118_m1	0.00016323	0.000104467
Am241	n	cumulative	0.0253	Ag119	0.00017569	0.000112442
Am241	n	cumulative	0.0253	Ag120	5.05684e-05	3.23638e-05
Am241	n	cumulative	0.0253	Ag120_m1	3.52251e-05	2.25441e-05
Am241	n	cumulative	0.0253	Ag121	1.969e-05	1.26016e-05
Am241	n	cumulative	0.0253	Ag122	1.67e-06	1.0688e-06
Am241	n	cumulative	0.0253	Ag122_m1	1.66e-06	1.0624e-06
Am241	n	cumulative	0.0253	Ag123	3.18001e-07	2.0352e-07
Am241	n	cumulative	0.0253	Ag124	2.54001e-12	1.6256e-12
Am241	n	cumulative	0.0253	Ag125	2.51001e-13	1.6064e-13
Am241	n	cumulative	0.0253	Ag126	2.59001e-14	1.6576e-14
Am241	n	cumulative	0.0253	Ag127	0.0	0.0
Am241	n	cumulative	0.0253	Ag128	0.0	0.0
Am241	n	cumulative	0.0253	Ag129	6.21556e-09	3.97796e-09
Am241	n	cumulative	0.0253	Ag130	7.22002e-11	4.62081e-11
Am241	n	cumulative	0.0253	Ag131	1.45786e-12	9.33028e-13
Am241	n	cumulative	0.0253	As69	0.0	0.0
Am241	n	cumulative	0.0253	As71	0.0	0.0
Am241	n	cumulative	0.0253	As72	0.0	0.0
Am241	n	cumulative	0.0253	As73	1.34e-13	8.57602e-14
Am241	n	cumulative	0.0253	As74	8.04002e-12	5.14561e-12
Am241	n	cumulative	0.0253	As74_m1	5.63001e-12	3.60321e-12
Am241	n	cumulative	0.0253	As75	2.48001e-06	7.93602e-07
Am241	n	cumulative	0.0253	As76	9.32002e-09	5.96481e-09
Am241	n	cumulative	0.0253	As77	3.38301e-05	1.08256e-05
Am241	n	cumulative	0.0253	As78	7.14502e-05	3.21526e-05
Am241	n	cumulative	0.0253	As79	0.00011893	7.61154e-05
Am241	n	cumulative	0.0253	As80	0.00021327	9.59717e-05
Am241	n	cumulative	0.0253	As81	0.000394511	0.000252487
Am241	n	cumulative	0.0253	As82	0.000270351	0.000173024
Am241	n	cumulative	0.0253	As82_m1	0.00019512	0.000124877
Am241	n	cumulative	0.0253	As83	0.000831342	0.000532059
Am241	n	cumulative	0.0253	As84	0.000310996	0.000199037
Am241	n	cumulative	0.0253	As84_m1	0.000296726	0.000189904
Am241	n	cumulative	0.0253	As85	0.000240681	0.000154036
Am241	n	cumulative	0.0253	As86	6.74001e-05	4.31361e-05
Am241	n	cumulative	0.0253	As87	1.5e-05	9.60002e-06
Am241	n	cumulative	0.0253	As88	1.38e-06	8.83202e-07
Am241	n	cumulative	0.0253	As89	9.30002e-08	5.95201e-08
Am241	n	cumulative	0.0253	As90	7.53385e-09	4.82166e-09
Am241	n	cumulative	0.0253	As91	3.05581e-11	1.95572e-11
Am241	n	cumulative	0.0253	As92	9.89614e-13	6.33353e-13
Am241	n	cumulative	0.0253	Ba129	0.0	0.0
Am241	n	cumulative	0.0253	Ba131	0.0	0.0
Am241	n	cumulative	0.0253	Ba132	9.93002e-11	6.35521e-11
Am241	n	cumulative	0.0253	Ba133	1.52e-11	9.72802e-12
Am241	n	cumulative	0.0253	Ba134	1.04e-05	6.65601e-06
Am241	n	cumulative	0.0253	Ba135	0.070126	0.0448807
Am241	n	cumulative	0.0253	Ba135_m1	5.50001e-08	3.52001e-08
Am241	n	cumulative	0.0253	Ba136	0.00257096	0.00164541
Am241	n	cumulative	0.0253	Ba136_m1	0.000289891	0.00018553
Am241	n	cumulative	0.0253	Ba137	0.0641599	0.0025664
Am241	n	cumulative	0.0253	Ba137_m1	0.0606826	0.00364096
Am241	n	cumulative	0.0253	Ba138	0.0693444	0.00416066
Am241	n	cumulative	0.0253	Ba139	0.066667	0.00266668
Am241	n	cumulative	0.0253	Ba140	0.0592114	0.00165792
Am241	n	cumulative	0.0253	Ba141	0.0470878	0.00376702
Am241	n	cumulative	0.0253	Ba142	0.0433239	0.00693183
Am241	n	cumulative	0.0253	Ba143	0.0275702	0.00634114
Am241	n	cumulative	0.0253	Ba144	0.0170607	0.00392396
Am241	n	cumulative	0.0253	Ba145	0.00780437	0.00351197
Am241	n	cumulative	0.0253	Ba146	0.00205581	0.00131572
Am241	n	cumulative	0.0253	Ba147	0.000346721	0.000221901
Am241	n	cumulative	0.0253	Ba148	4.44801e-05	2.84673e-05
Am241	n	cumulative	0.0253	Ba149	3.25001e-06	2.08e-06
Am241	n	cumulative	0.0253	Ba150	1.58e-07	1.0112e-07
Am241	n	cumulative	0.0253	Ba151	1.02363e-08	6.55122e-09
Am241	n	cumulative	0.0253	Ba152	9.11002e-11	5.83041e-11
Am241	n	cumulative	0.0253	Ba153	1.25814e-12	8.05211e-13
Am241	n	cumulative	0.0253	Ba154	0.0	0.0
Am241	n	cumulative	0.0253	Br75	0.0	0.0
Am241	n	cumulative	0.0253	Br77	1.06e-13	6.78402e-14
Am241	n	cumulative	0.0253	Br77_m1	8.16002e-14	5.22241e-14
Am241	n	cumulative	0.0253	Br78	1.04e-11	6.65601e-12
Am241	n	cumulative	0.0253	Br79	0.00011939	2.74598e-05
Am241	n	cumulative	0.0253	Br79_m1	3.95001e-10	2.52801e-10
Am241	n	cumulative	0.0253	Br80	1.78e-08	1.1392e-08
Am241	n	cumulative	0.0253	Br80_m1	1.34e-08	8.57602e-09
Am241	n	cumulative	0.0253	Br81	0.000436841	0.000139789
Am241	n	cumulative	0.0253	Br82	5.33001e-06	3.41121e-06
Am241	n	cumulative	0.0253	Br82_m1	1.61e-06	1.0304e-06
Am241	n	cumulative	0.0253	Br83	0.00177172	0.000797276
Am241	n	cumulative	0.0253	Br84	0.00251291	0.000577968
Am241	n	cumulative	0.0253	Br84_m1	0.000258201	0.000165248
Am241	n	cumulative	0.0253	Br85	0.00312433	0.000718595
Am241	n	cumulative	0.0253	Br86	0.00274951	0.00123728
Am241	n	cumulative	0.0253	Br86_m1	0.00121999	0.000780795
Am241	n	cumulative	0.0253	Br87	0.00527937	0.0033788
Am241	n	cumulative	0.0253	Br88	0.00386695	0.00247485
Am241	n	cumulative	0.0253	Br89	0.00242636	0.00155287
Am241	n	cumulative	0.0253	Br90	0.00104407	0.000668206
Am241	n	cumulative	0.0253	Br91	0.000279321	0.000178765
Am241	n	cumulative	0.0253	Br92	3.46801e-05	2.21952e-05
Am241	n	cumulative	0.0253	Br93	3.40001e-06	2.176e-06
Am241	n	cumulative	0.0253	Br94	1.69e-07	1.0816e-07
Am241	n	cumulative	0.0253	Br95	1.49927e-08	9.59532e-09
Am241	n	cumulative	0.0253	Br96	8.96002e-11	5.73441e-11
Am241	n	cumulative	0.0253	Br97	1.65486e-12	1.05911e-12
Am241	n	cumulative	0.0253	Cd105	0.0	0.0
Am241	n	cumulative	0.0253	Cd106	0.0	0.0
Am241	n	cumulative	0.0253	Cd107	0.0	0.0
Am241	n	cumulative	0.0253	Cd108	4.53001e-09	2.89921e-09
Am241	n	cumulative	0.0253	Cd109	4.62001e-12	2.95681e-12
Am241	n	cumulative	0.0253	Cd110	1.31e-06	8.38402e-07
Am241	n	cumulative	0.0253	Cd111	0.00951138	0.000380455
Am241	n	cumulative	0.0253	Cd111_m1	0.0	0.0
Am241	n	cumulative	0.0253	Cd112	0.00559858	0.000335915
Am241	n	cumulative	0.0253	Cd113	0.00194282	0.000213711
Am241	n	cumulative	0.0253	Cd113_m1	2.30001e-05	2.53001e-06
Am241	n	cumulative	0.0253	Cd114	0.00148919	0.000476542
Am241	n	cumulative	0.0253	Cd115	0.000468891	2.81335e-05
Am241	n	cumulative	0.0253	Cd115_m1	4.23501e-05	1.3552e-05
Am241	n	cumulative	0.0253	Cd116	0.000397961	9.1531e-05
Am241	n	cumulative	0.0253	Cd117	0.000237531	0.000106889
Am241	n	cumulative	0.0253	Cd117_m1	8.13102e-05	3.65896e-05
Am241	n	cumulative	0.0253	Cd118	0.000359901	0.000115168
Am241	n	cumulative	0.0253	Cd119	0.00013694	8.76418e-05
Am241	n	cumulative	0.0253	Cd119_m1	0.00013694	8.76418e-05
Am241	n	cumulative	0.0253	Cd120	0.000229431	0.000146836
Am241	n	cumulative	0.0253	Cd121	9.32902e-05	5.97057e-05
Am241	n	cumulative	0.0253	Cd121_m1	7.35902e-05	4.70977e-05
Am241	n	cumulative	0.0253	Cd122	9.16402e-05	5.86497e-05
Am241	n	cumulative	0.0253	Cd123	3.41801e-05	2.18752e-05
Am241	n	cumulative	0.0253	Cd124	1.03e-06	6.59201e-07
Am241	n	cumulative	0.0253	Cd125	3.58001e-07	2.29121e-07
Am241	n	cumulative	0.0253	Cd126	1.31e-07	8.38402e-08
Am241	n	cumulative	0.0253	Cd127	5.72001e-08	3.66081e-08
Am241	n	cumulative	0.0253	Cd128	9.13002e-09	5.84321e-09
Am241	n	cumulative	0.0253	Cd129	6.60001e-06	4.22401e-06
Am241	n	cumulative	0.0253	Cd130	6.64001e-07	4.24961e-07
Am241	n	cumulative	0.0253	Cd131	3.33001e-08	2.1312e-08
Am241	n	cumulative	0.0253	Cd132	7.42002e-10	4.74881e-10
Am241	n	cumulative	0.0253	Cd133	8.9072e-12	5.70061e-12
Am241	n	cumulative	0.0253	Cd134	4.18001e-14	2.67521e-14
Am241	n	cumulative	0.0253	Cd136	0.0	0.0
Am241	n	cumulative	0.0253	Ce135	0.0	0.0
Am241	n	cumulative	0.0253	Ce137	5.42001e-13	3.46881e-13
Am241	n	cumulative	0.0253	Ce138	2.37001e-07	1.5168e-07
Am241	n	cumulative	0.0253	Ce139	3.55001e-09	2.27201e-09
Am241	n	cumulative	0.0253	Ce139_m1	2.52001e-09	1.6128e-09
Am241	n	cumulative	0.0253	Ce140	0.0593645	0.00166221
Am241	n	cumulative	0.0253	Ce141	0.0479198	0.00134175
Am241	n	cumulative	0.0253	Ce142	0.0472059	0.00519265
Am241	n	cumulative	0.0253	Ce143	0.0367104	0.00146842
Am241	n	cumulative	0.0253	Ce144	0.0348773	0.00139509
Am241	n	cumulative	0.0253	Ce145	0.0330602	0.00528962
Am241	n	cumulative	0.0253	Ce146	0.0260465	0.0059907
Am241	n	cumulative	0.0253	Ce147	0.0188656	0.0030185
Am241	n	cumulative	0.0253	Ce148	0.0142195	0.00327049
Am241	n	cumulative	0.0253	Ce149	0.00732326	0.00329547
Am241	n	cumulative	0.0253	Ce150	0.00309393	0.00198011
Am241	n	cumulative	0.0253	Ce151	0.000819612	0.000524552
Am241	n	cumulative	0.0253	Ce152	0.00016725	0.00010704
Am241	n	cumulative	0.0253	Ce153	2.163e-05	1.38432e-05
Am241	n	cumulative	0.0253	Ce154	1.41e-06	9.02402e-07
Am241	n	cumulative	0.0253	Ce155	7.32002e-08	4.68481e-08
Am241	n	cumulative	0.0253	Ce156	1.63e-09	1.0432e-09
Am241	n	cumulative	0.0253	Ce157	3.12001e-11	1.9968e-11
Am241	n	cumulative	0.0253	Ce158	2.19e-13	1.4016e-13
Am241	n	cumulative	0.0253	Ce159	5.5169e-15	3.53082e-15
Am241	n	cumulative	0.0253	Ce160	0.0	0.0
Am241	n	cumulative	0.0253	Co66	1.07e-09	6.84802e-10
Am241	n	cumulative	0.0253	Co67	1.38e-09	8.83202e-10
Am241	n	cumulative	0.0253	Co68	1.67e-09	1.0688e-09
Am241	n	cumulative	0.0253	Co69	1.31e-09	8.38402e-10
Am241	n	cumulative	0.0253	Co70	1.19e-09	7.61602e-10
Am241	n	cumulative	0.0253	Co71	2.99001e-10	1.9136e-10
Am241	n	cumulative	0.0253	Co72	4.82001e-11	3.08481e-11
Am241	n	cumulative	0.0253	Co73	1.38e-11	8.83202e-12
Am241	n	cumulative	0.0253	Co74	1.42e-12	9.08802e-13
Am241	n	cumulative	0.0253	Co75	1.16e-13	7.42402e-14
Am241	n	cumulative	0.0253	Co76	0.0	0.0
Am241	n	cumulative	0.0253	Co77	6.17291e-16	3.95066e-16
Am241	n	cumulative	0.0253	Cr66	0.0	0.0
Am241	n	cumulative	0.0253	Cr67	0.0	0.0
Am241	n	cumulative	0.0253	Cr68	0.0	0.0
Am241	n	cumulative	0.0253	Cr70	0.0	0.0
Am241	n	cumulative	0.0253	Cs127	0.0	0.0
Am241	n	cumulative	0.0253	Cs129	0.0	0.0
Am241	n	cumulative	0.0253	Cs131	4.27001e-11	2.73281e-11
Am241	n	cumulative	0.0253	Cs132	4.51001e-09	2.88641e-09
Am241	n	cumulative	0.0253	Cs133	0.055076	0.000771064
Am241	n	cumulative	0.0253	Cs134	1.04e-05	6.65601e-06
Am241	n	cumulative	0.0253	Cs134_m1	5.20001e-06	3.32801e-06
Am241	n	cumulative	0.0253	Cs135	0.0701259	0.0448806
Am241	n	cumulative	0.0253	Cs135_m1	7.30352e-05	4.67425e-05
Am241	n	cumulative	0.0253	Cs136	0.00256595	0.00164221
Am241	n	cumulative	0.0253	Cs136_m1	0.00128297	0.000821103
Am241	n	cumulative	0.0253	Cs137	0.0641061	0.00384637
Am241	n	cumulative	0.0253	Cs138	0.0666974	0.00400185
Am241	n	cumulative	0.0253	Cs138_m1	0.00858953	0.00386529
Am241	n	cumulative	0.0253	Cs139	0.0637662	0.00701428
Am241	n	cumulative	0.0253	Cs140	0.0501254	0.0115288
Am241	n	cumulative	0.0253	Cs141	0.0278491	0.0064053
Am241	n	cumulative	0.0253	Cs142	0.0162478	0.003737
Am241	n	cumulative	0.0253	Cs143	0.0049754	0.00318426
Am241	n	cumulative	0.0253	Cs144	0.00121399	0.000776955
Am241	n	cumulative	0.0253	Cs145	0.0002001	0.000128064
Am241	n	cumulative	0.0253	Cs146	1.758e-05	1.12512e-05
Am241	n	cumulative	0.0253	Cs147	3.26524e-07	2.08975e-07
Am241	n	cumulative	0.0253	Cs148	3.76001e-08	2.40641e-08
Am241	n	cumulative	0.0253	Cs149	3.06069e-09	1.95884e-09
Am241	n	cumulative	0.0253	Cs150	1.26e-11	8.06402e-12
Am241	n	cumulative	0.0253	Cs151	4.48138e-13	2.86808e-13
Am241	n	cumulative	0.0253	Cu66	1.36e-09	6.12001e-10
Am241	n	cumulative	0.0253	Cu67	2.52001e-09	1.134e-09
Am241	n	cumulative	0.0253	Cu68	5.58001e-09	2.51101e-09
Am241	n	cumulative	0.0253	Cu68_m1	4.41001e-10	2.82241e-10
Am241	n	cumulative	0.0253	Cu69	1.25e-08	8.00002e-09
Am241	n	cumulative	0.0253	Cu70	1.58e-08	1.0112e-08
Am241	n	cumulative	0.0253	Cu70_m1	2.74001e-08	1.7536e-08
Am241	n	cumulative	0.0253	Cu71	5.64001e-08	3.60961e-08
Am241	n	cumulative	0.0253	Cu72	6.06001e-08	3.87841e-08
Am241	n	cumulative	0.0253	Cu73	1.37e-07	8.76802e-08
Am241	n	cumulative	0.0253	Cu74	1.25e-07	8.00002e-08
Am241	n	cumulative	0.0253	Cu75	9.73002e-08	6.22721e-08
Am241	n	cumulative	0.0253	Cu76	3.61001e-08	2.31041e-08
Am241	n	cumulative	0.0253	Cu77	2.88001e-08	1.8432e-08
Am241	n	cumulative	0.0253	Cu78	4.81001e-09	3.07841e-09
Am241	n	cumulative	0.0253	Cu79	4.09001e-10	2.61761e-10
Am241	n	cumulative	0.0253	Cu80	2.44001e-11	1.5616e-11
Am241	n	cumulative	0.0253	Cu81	1.02e-12	6.52801e-13
Am241	n	cumulative	0.0253	Cu82	1.77e-14	1.1328e-14
Am241	n	cumulative	0.0253	Dy155	0.0	0.0
Am241	n	cumulative	0.0253	Dy156	0.0	0.0
Am241	n	cumulative	0.0253	Dy157	0.0	0.0
Am241	n	cumulative	0.0253	Dy158	4.23001e-10	2.70721e-10
Am241	n	cumulative	0.0253	Dy159	7.47002e-12	4.78081e-12
Am241	n	cumulative	0.0253	Dy160	3.68001e-07	2.35521e-07
Am241	n	cumulative	0.0253	Dy161	0.00022102	1.76816e-05
Am241	n	cumulative	0.0253	Dy162	0.00010472	3.35105e-05
Am241	n	cumulative	0.0253	Dy163	2.82701e-05	9.04642e-06
Am241	n	cumulative	0.0253	Dy164	3.25001e-06	1.04e-06
Am241	n	cumulative	0.0253	Dy165	9.90002e-07	3.16801e-07
Am241	n	cumulative	0.0253	Dy165_m1	4.65001e-07	2.97601e-07
Am241	n	cumulative	0.0253	Dy166	6.75002e-07	4.32001e-07
Am241	n	cumulative	0.0253	Dy167	2.90001e-07	1.856e-07
Am241	n	cumulative	0.0253	Dy168	1.16e-07	7.42402e-08
Am241	n	cumulative	0.0253	Dy169	3.74001e-08	2.39361e-08
Am241	n	cumulative	0.0253	Dy170	6.22001e-09	3.98081e-09
Am241	n	cumulative	0.0253	Dy171	4.95001e-10	3.16801e-10
Am241	n	cumulative	0.0253	Dy172	4.60001e-11	2.94401e-11
Am241	n	cumulative	0.0253	Er161	0.0	0.0
Am241	n	cumulative	0.0253	Er162	0.0	0.0
Am241	n	cumulative	0.0253	Er163	0.0	0.0
Am241	n	cumulative	0.0253	Er164	1.41e-10	6.34501e-11
Am241	n	cumulative	0.0253	Er165	5.34001e-13	3.41761e-13
Am241	n	cumulative	0.0253	Er166	6.81002e-07	2.1792e-07
Am241	n	cumulative	0.0253	Er167	3.04001e-07	9.72802e-08
Am241	n	cumulative	0.0253	Er167_m1	3.04001e-08	1.368e-08
Am241	n	cumulative	0.0253	Er168	1.36e-07	4.35201e-08
Am241	n	cumulative	0.0253	Er169	5.86001e-08	2.63701e-08
Am241	n	cumulative	0.0253	Er170	1.68e-08	5.37601e-09
Am241	n	cumulative	0.0253	Er171	3.23001e-09	2.0672e-09
Am241	n	cumulative	0.0253	Er172	1.02e-09	6.52801e-10
Am241	n	cumulative	0.0253	Eu147	0.0	0.0
Am241	n	cumulative	0.0253	Eu149	0.0	0.0
Am241	n	cumulative	0.0253	Eu151	0.00839477	0.000671581
Am241	n	cumulative	0.0253	Eu152	4.34001e-10	2.77761e-10
Am241	n	cumulative	0.0253	Eu152_m1	4.34001e-10	2.77761e-10
Am241	n	cumulative	0.0253	Eu152_m2	2.89334e-10	1.85174e-10
Am241	n	cumulative	0.0253	Eu153	0.00602389	0.000361434
Am241	n	cumulative	0.0253	Eu154	2.87001e-07	1.8368e-07
Am241	n	cumulative	0.0253	Eu154_m1	1.435e-07	9.18402e-08
Am241	n	cumulative	0.0253	Eu155	0.00307722	0.000338494
Am241	n	cumulative	0.0253	Eu156	0.00191139	0.000114684
Am241	n	cumulative	0.0253	Eu157	0.00164219	0.000131375
Am241	n	cumulative	0.0253	Eu158	0.000856012	0.000385205
Am241	n	cumulative	0.0253	Eu159	0.000714062	0.00011425
Am241	n	cumulative	0.0253	Eu160	0.000311391	0.00019929
Am241	n	cumulative	0.0253	Eu161	0.00015655	0.000100192
Am241	n	cumulative	0.0253	Eu162	4.46601e-05	2.85825e-05
Am241	n	cumulative	0.0253	Eu163	5.20001e-06	3.32801e-06
Am241	n	cumulative	0.0253	Eu164	1.78e-07	1.1392e-07
Am241	n	cumulative	0.0253	Eu165	1.14e-08	7.29602e-09
Am241	n	cumulative	0.0253	Eu166	9.91002e-10	6.34241e-10
Am241	n	cumulative	0.0253	Eu167	3.88001e-11	2.48321e-11
Am241	n	cumulative	0.0253	Eu168	9.83002e-13	6.29121e-13
Am241	n	cumulative	0.0253	Eu169	1.54e-14	9.85602e-15
Am241	n	cumulative	0.0253	Eu170	0.0	0.0
Am241	n	cumulative	0.0253	Fe66	2.19e-10	1.4016e-10
Am241	n	cumulative	0.0253	Fe67	1.2e-10	7.68002e-11
Am241	n	cumulative	0.0253	Fe68	5.44001e-11	3.48161e-11
Am241	n	cumulative	0.0253	Fe69	1.45e-11	9.28002e-12
Am241	n	cumulative	0.0253	Fe70	4.38001e-12	2.80321e-12
Am241	n	cumulative	0.0253	Fe71	3.53001e-13	2.25921e-13
Am241	n	cumulative	0.0253	Fe72	1.79e-14	1.1456e-14
Am241	n	cumulative	0.0253	Fe73	0.0	0.0
Am241	n	cumulative	0.0253	Fe74	0.0	0.0
Am241	n	cumulative	0.0253	Fe75	6.45772e-18	4.13294e-18
Am241	n	cumulative	0.0253	Fe76	0.0	0.0
Am241	n	cumulative	0.0253	Ga66	0.0	0.0
Am241	n	cumulative	0.0253	Ga67	0.0	0.0
Am241	n	cumulative	0.0253	Ga68	0.0	0.0
Am241	n	cumulative	0.0253	Ga69	1.26e-08	4.03201e-09
Am241	n	cumulative	0.0253	Ga70	1.37e-11	8.76802e-12
Am241	n	cumulative	0.0253	Ga71	6.78002e-08	2.1696e-08
Am241	n	cumulative	0.0253	Ga72	9.93002e-08	6.35521e-08
Am241	n	cumulative	0.0253	Ga72_m1	9.55002e-10	6.11201e-10
Am241	n	cumulative	0.0253	Ga73	3.98001e-07	1.791e-07
Am241	n	cumulative	0.0253	Ga74	7.34502e-07	4.70081e-07
Am241	n	cumulative	0.0253	Ga74_m1	6.14001e-07	3.92961e-07
Am241	n	cumulative	0.0253	Ga75	2.40001e-06	1.536e-06
Am241	n	cumulative	0.0253	Ga76	4.49001e-06	2.87361e-06
Am241	n	cumulative	0.0253	Ga77	2.26801e-05	1.45152e-05
Am241	n	cumulative	0.0253	Ga78	2.89801e-05	1.85472e-05
Am241	n	cumulative	0.0253	Ga79	2.136e-05	1.36704e-05
Am241	n	cumulative	0.0253	Ga80	1.197e-05	7.66082e-06
Am241	n	cumulative	0.0253	Ga81	4.95001e-06	3.16801e-06
Am241	n	cumulative	0.0253	Ga82	9.33002e-07	5.97121e-07
Am241	n	cumulative	0.0253	Ga83	2.26001e-07	1.4464e-07
Am241	n	cumulative	0.0253	Ga84	1.96e-08	1.2544e-08
Am241	n	cumulative	0.0253	Ga85	7.92002e-10	5.06881e-10
Am241	n	cumulative	0.0253	Ga86	2.13e-11	1.3632e-11
Am241	n	cumulative	0.0253	Ga87	5.20976e-13	3.33424e-13
Am241	n	cumulative	0.0253	Ga88	1.30871e-14	8.37577e-15
Am241	n	cumulative	0.0253	Gd147	0.0	0.0
Am241	n	cumulative	0.0253	Gd149	0.0	0.0
Am241	n	cumulative	0.0253	Gd151	0.0	0.0
Am241	n	cumulative	0.0253	Gd152	4.55001e-10	2.91201e-10
Am241	n	cumulative	0.0253	Gd153	1.11e-12	7.10402e-13
Am241	n	cumulative	0.0253	Gd154	2.87001e-07	1.8368e-07
Am241	n	cumulative	0.0253	Gd155	0.00307722	0.000338494
